Sequence AOS 59,English Name,Scientific Name,Introduced,Province / State / Territory,Country,Population Estimate,Lower 95% bound,Upper 95% bound,Data Source,Estimated % of Global Population,Estimated % of USA/Canada Population,Median Estimate,Lower 80% bound,Upper 80% bound,BBS Average (birds/rte),BBS Routes,Species Routes,Area of Region      (km2),Detection Distance Category (m),Pair Adjust Category,Time Adjust Mean,Time Adjust             SD,Population Estimate (unrounded),Lower 80% bound (unrounded),Upper 80% bound (unrounded),Lower 95% bound (unrounded),Upper 95% bound (unrounded)
1307,Least Flycatcher,Empidonax minimus,,MB,CAN,"3,100,000","2,100,000","4,400,000","bbs,nwt,rng",11.5%,11.5%,"3,100,000","2,400,000","3,800,000",5.609,77,75,"604,671",125,2,1.091,0.010,"3,122,214","2,388,667","3,848,000","2,088,897","4,411,359"
1307,Least Flycatcher,Empidonax minimus,,QC,CAN,"3,000,000","2,300,000","4,100,000","bbs,ona,nwt,rng",11.2%,11.2%,"3,000,000","2,500,000","3,700,000",2.208,145,137,"1,496,939",125,2,1.091,0.010,"3,043,049","2,493,908","3,681,797","2,276,510","4,050,710"
1307,Least Flycatcher,Empidonax minimus,,SK,CAN,"2,400,000","1,700,000","3,300,000","bbs,rng",8.8%,8.8%,"2,400,000","1,900,000","2,900,000",4.082,74,63,"639,199",125,2,1.091,0.010,"2,402,175","1,906,818","2,904,377","1,704,535","3,287,038"
1307,Least Flycatcher,Empidonax minimus,,NT,CAN,"1,100,000","290,000","2,100,000","nwt,bbs,rng",4.0%,4.0%,"1,000,000","520,000","1,700,000",0.928,16,9,"1,274,175",125,2,1.091,0.010,"1,088,225","524,515","1,704,791","291,445","2,114,152"
1307,Least Flycatcher,Empidonax minimus,,MN,USA,"990,000","710,000","1,300,000",bbs,3.6%,3.6%,"970,000","790,000","1,200,000",4.945,82,64,"217,323",125,2,1.091,0.010,"989,405","787,631","1,222,262","714,794","1,346,776"
1307,Least Flycatcher,Empidonax minimus,,ND,USA,"950,000","470,000","1,700,000",bbs,3.5%,3.5%,"890,000","580,000","1,400,000",5.648,47,45,"182,272",125,2,1.091,0.010,"947,768","583,311","1,352,064","467,748","1,736,857"
1307,Least Flycatcher,Empidonax minimus,,MT,USA,"520,000","300,000","810,000",bbs,1.9%,1.9%,"510,000","360,000","710,000",1.497,80,47,"379,290",125,2,1.091,0.010,"522,903","359,439","711,688","298,022","814,363"
1307,Least Flycatcher,Empidonax minimus,,WI,USA,"390,000","280,000","520,000",bbs,1.4%,1.4%,"380,000","310,000","470,000",2.914,92,83,"144,883",125,2,1.091,0.010,"388,741","312,889","472,744","282,593","519,657"
1307,Least Flycatcher,Empidonax minimus,,NY,USA,"370,000","280,000","470,000","bbs,rng",1.4%,1.4%,"370,000","310,000","430,000",3.185,103,89,"125,700",125,2,1.091,0.010,"368,596","306,438","434,165","280,024","474,527"
1307,Least Flycatcher,Empidonax minimus,,NB,CAN,"330,000","210,000","510,000",bbs,1.2%,1.2%,"330,000","240,000","450,000",4.993,32,31,"72,750",125,2,1.091,0.010,"334,398","238,748","445,122","207,017","509,234"
1307,Least Flycatcher,Empidonax minimus,,MI,USA,"290,000","190,000","430,000",bbs,1.1%,1.1%,"290,000","220,000","380,000",2.108,71,54,"150,607",125,2,1.091,0.010,"292,338","219,967","376,886","193,774","427,695"
1307,Least Flycatcher,Empidonax minimus,,NS,CAN,"260,000","150,000","450,000",bbs,1.0%,1.0%,"260,000","170,000","370,000",5.201,31,29,"55,344",125,2,1.091,0.010,"264,998","174,941","372,673","145,047","445,852"
1307,Least Flycatcher,Empidonax minimus,,ME,USA,"170,000","110,000","250,000",bbs,0.6%,0.6%,"170,000","130,000","220,000",2.205,59,56,"84,223",125,2,1.091,0.010,"170,980","127,762","219,908","113,900","247,534"
1307,Least Flycatcher,Empidonax minimus,,PA,USA,"160,000","93,000","240,000","bbs,rng",0.6%,0.6%,"150,000","110,000","210,000",1.440,100,62,"117,496",125,2,1.091,0.010,"155,794","111,631","205,884","92,836","236,889"
1307,Least Flycatcher,Empidonax minimus,,YT,CAN,"110,000","35,000","220,000","bbs,rng",0.4%,0.4%,"98,000","51,000","170,000",0.245,35,14,"470,409",125,2,1.091,0.010,"106,087","50,566","169,358","34,931","221,649"
1307,Least Flycatcher,Empidonax minimus,,VT,USA,"100,000","59,000","160,000","bbs,rng",0.4%,0.4%,"100,000","69,000","140,000",4.529,23,22,"24,620",125,2,1.091,0.010,"102,662","69,473","139,888","58,667","160,525"
1307,Least Flycatcher,Empidonax minimus,,SD,USA,"67,000","28,000","120,000","bbs,rng",0.2%,0.2%,"63,000","38,000","100,000",0.365,53,19,"199,165",125,2,1.091,0.010,"66,909","38,162","99,744","27,506","121,578"
1307,Least Flycatcher,Empidonax minimus,,NL,CAN,"64,000","20,000","130,000","bbs,nwt,rng",0.2%,0.2%,"61,000","32,000","100,000",0.176,35,9,"398,324",125,2,1.091,0.010,"64,377","31,986","100,696","19,990","129,267"
1307,Least Flycatcher,Empidonax minimus,,NH,USA,"53,000","34,000","78,000",bbs,0.2%,0.2%,"51,000","39,000","69,000",2.390,23,22,"24,008",125,2,1.091,0.010,"52,816","38,802","69,068","33,826","78,001"
1307,Least Flycatcher,Empidonax minimus,,WV,USA,"42,000","18,000","76,000",bbs,0.2%,0.2%,"40,000","24,000","62,000",0.722,48,20,"62,752",125,2,1.091,0.010,"41,685","24,219","61,880","17,877","75,955"
1307,Least Flycatcher,Empidonax minimus,,MA,USA,"35,000","24,000","48,000","bbs,rng",0.1%,0.1%,"35,000","27,000","44,000",1.813,24,14,"20,985",125,2,1.091,0.010,"35,025","26,994","44,044","23,628","48,006"
1307,Least Flycatcher,Empidonax minimus,,WY,USA,"27,000","7,800","55,000","bbs,rng",0.1%,0.1%,"25,000","12,000","43,000",0.114,102,16,"252,660",125,2,1.091,0.010,"26,602","12,455","42,618","7,848","55,130"
1307,Least Flycatcher,Empidonax minimus,,AK,USA,"13,000","1,300","33,000","bbs,rng",0.0%,0.0%,"12,000","3,800","25,000",0.010,85,5,"1,505,160",125,2,1.091,0.010,"13,387","3,759","25,355","1,258","33,070"
1307,Least Flycatcher,Empidonax minimus,,ID,USA,"12,000",650,"36,000","bbs,rng",0.0%,0.0%,"11,000","1,700","26,000",0.062,52,6,"215,495",125,2,1.091,0.010,"12,213","1,687","25,544",653,"35,700"
1307,Least Flycatcher,Empidonax minimus,,CT,USA,"9,300","4,100","17,000",bbs,0.0%,0.0%,"8,900","5,500","14,000",0.784,16,8,"12,822",125,2,1.091,0.010,"9,250","5,536","13,583","4,108","16,543"
1307,Least Flycatcher,Empidonax minimus,,NC,USA,"7,100","1,400","15,000",bbs,0.0%,0.0%,"6,700","2,700","12,000",0.060,80,5,"128,528",125,2,1.091,0.010,"7,076","2,677","11,712","1,442","15,445"
1307,Least Flycatcher,Empidonax minimus,,VA,USA,"5,200",0,"17,000",bbs,0.0%,0.0%,"4,700",200,"12,000",0.054,50,3,"103,906",125,2,1.091,0.010,"5,209",197,"11,832",0,"17,065"
1307,Least Flycatcher,Empidonax minimus,,IA,USA,"4,000",0,"12,000",bbs,0.0%,0.0%,"3,400",640,"8,400",0.030,33,4,"146,186",125,2,1.091,0.010,"4,039",645,"8,439",0,"11,873"
1307,Least Flycatcher,Empidonax minimus,,MD,USA,"3,900","1,100","7,600",bbs,0.0%,0.0%,"3,700","2,000","6,100",0.164,62,6,"25,903",125,2,1.091,0.010,"3,909","1,989","6,054","1,075","7,582"
1307,Least Flycatcher,Empidonax minimus,,WA,USA,"3,200",540,"7,300",bbs,0.0%,0.0%,"2,900","1,200","5,500",0.020,85,7,"176,218",125,2,1.091,0.010,"3,197","1,168","5,479",541,"7,305"
1307,Least Flycatcher,Empidonax minimus,,OH,USA,"2,700",600,"6,300","bbs,rng",0.0%,0.0%,"2,500","1,100","4,700",0.028,60,9,"107,060",125,2,1.091,0.010,"2,745","1,063","4,730",599,"6,329"
1307,Least Flycatcher,Empidonax minimus,,NJ,USA,"1,700",0,"4,900",bbs,0.0%,0.0%,"1,600",160,"3,700",0.096,29,3,"19,773",125,2,1.091,0.010,"1,742",156,"3,727",0,"4,947"
1307,Least Flycatcher,Empidonax minimus,,NE,USA,"1,700",140,"5,600","bbs,rng",0.0%,0.0%,"1,400",280,"3,800",0.009,46,1,"198,759",125,2,1.091,0.010,"1,728",284,"3,781",142,"5,587"
1307,Least Flycatcher,Empidonax minimus,,IN,USA,"1,400",0,"4,400",bbs,0.0%,0.0%,"1,100",160,"3,100",0.016,52,3,"93,534",125,2,1.091,0.010,"1,420",158,"3,061",0,"4,374"
1307,Least Flycatcher,Empidonax minimus,,PE,CAN,"1,100",0,"3,000",bbs,0.0%,0.0%,910,110,"2,200",0.193,4,2,"5,913",125,2,1.091,0.010,"1,051",114,"2,184",0,"2,983"
1307,Least Flycatcher,Empidonax minimus,,IL,USA,860,110,"2,100","bbs,rng",0.0%,0.0%,770,240,"1,600",0.006,98,5,"145,883",125,2,1.091,0.010,863,237,"1,623",111,"2,145"
1307,Least Flycatcher,Empidonax minimus,,TN,USA,690,0,"2,300",bbs,0.0%,0.0%,560,0,"1,600",0.007,41,2,"108,727",125,2,1.091,0.010,692,0,"1,571",0,"2,253"
1307,Least Flycatcher,Empidonax minimus,,CO,USA,500,0,"1,700",bbs,0.0%,0.0%,390,0,"1,100",0.002,133,2,"269,493",125,2,1.091,0.010,497,0,"1,140",0,"1,698"
1307,Least Flycatcher,Empidonax minimus,,MO,USA,480,0,"2,300",bbs,0.0%,0.0%,210,0,"1,400",0.003,70,1,"180,132",125,2,1.091,0.010,484,0,"1,404",0,"2,309"
1307,Least Flycatcher,Empidonax minimus,,UT,USA,410,0,"1,800","bbs,rng",0.0%,0.0%,230,0,"1,100",0.002,91,1,"214,866",125,2,1.091,0.010,407,0,"1,112",0,"1,763"
1307,Least Flycatcher,Empidonax minimus,,SC,USA,180,0,860,bbs,0.0%,0.0%,0,0,540,0.002,39,1,"80,340",125,2,1.091,0.010,177,0,543,0,861
1308,Hammond's Flycatcher,Empidonax hammondii,,BC,CAN,"12,000,000","8,400,000","16,000,000",bbs,59.1%,59.1%,"12,000,000","9,500,000","14,000,000",6.477,115,96,"950,399",100,2,1.468,0.022,"11,913,817","9,453,678","14,439,017","8,390,328","15,875,204"
1308,Hammond's Flycatcher,Empidonax hammondii,,AK,USA,"2,200,000","1,100,000","3,900,000","bbs,rng",11.0%,11.0%,"2,200,000","1,300,000","3,200,000",0.765,85,27,"1,505,160",100,2,1.468,0.022,"2,227,458","1,335,101","3,167,941","1,055,805","3,855,344"
1308,Hammond's Flycatcher,Empidonax hammondii,,WA,USA,"1,300,000","790,000","1,900,000",bbs,6.4%,6.4%,"1,300,000","950,000","1,600,000",3.773,85,45,"176,218",100,2,1.468,0.022,"1,287,007","954,234","1,648,570","787,854","1,859,608"
1308,Hammond's Flycatcher,Empidonax hammondii,,ID,USA,"1,100,000","680,000","1,800,000","bbs,rng",5.7%,5.7%,"1,100,000","800,000","1,500,000",2.755,52,29,"215,495",100,2,1.468,0.022,"1,149,244","800,784","1,531,387","677,272","1,788,603"
1308,Hammond's Flycatcher,Empidonax hammondii,,OR,USA,"1,100,000","700,000","1,600,000",bbs,5.3%,5.3%,"1,100,000","810,000","1,300,000",2.210,99,57,"250,255",100,2,1.468,0.022,"1,070,658","808,043","1,348,771","695,690","1,559,994"
1308,Hammond's Flycatcher,Empidonax hammondii,,MT,USA,"870,000","460,000","1,400,000",bbs,4.3%,4.3%,"850,000","570,000","1,200,000",1.187,80,21,"379,290",100,2,1.468,0.022,"871,659","566,006","1,205,178","461,291","1,428,379"
1308,Hammond's Flycatcher,Empidonax hammondii,,CA,USA,"510,000","320,000","740,000",bbs,2.5%,2.5%,"500,000","370,000","660,000",0.642,191,42,"410,207",100,2,1.468,0.022,"509,802","374,668","655,869","316,329","743,356"
1308,Hammond's Flycatcher,Empidonax hammondii,,YT,CAN,"430,000","170,000","870,000","bbs,rng",2.1%,2.1%,"400,000","230,000","660,000",0.474,35,15,"470,409",100,2,1.468,0.022,"431,240","231,155","657,381","166,035","865,238"
1308,Hammond's Flycatcher,Empidonax hammondii,,CO,USA,"270,000","150,000","420,000",bbs,1.3%,1.3%,"260,000","180,000","360,000",0.515,133,45,"269,493",100,2,1.468,0.022,"268,485","183,874","364,418","152,926","424,905"
1308,Hammond's Flycatcher,Empidonax hammondii,,NT,CAN,"120,000",0,"450,000","nwt,bbs,rng",0.6%,0.6%,"100,000",0,"300,000",0.049,16,1,"1,274,175",100,2,1.468,0.022,"120,977",0,"301,219",0,"446,285"
1308,Hammond's Flycatcher,Empidonax hammondii,,WY,USA,"110,000","20,000","250,000","bbs,rng",0.5%,0.5%,"100,000","41,000","190,000",0.223,102,10,"252,660",100,2,1.468,0.022,"108,868","40,748","185,605","19,928","246,045"
1308,Hammond's Flycatcher,Empidonax hammondii,,NM,USA,"90,000","11,000","210,000",bbs,0.4%,0.4%,"82,000","29,000","150,000",0.147,64,6,"315,028",100,2,1.468,0.022,"89,704","29,211","154,825","10,607","209,188"
1308,Hammond's Flycatcher,Empidonax hammondii,,AB,CAN,"55,000",0,"170,000","bbs,rng",0.3%,0.3%,"49,000","4,600","120,000",0.043,143,3,"659,018",100,2,1.468,0.022,"54,682","4,617","117,749",0,"165,096"
1308,Hammond's Flycatcher,Empidonax hammondii,,UT,USA,"45,000","14,000","91,000","bbs,rng",0.2%,0.2%,"42,000","22,000","71,000",0.107,91,10,"214,866",100,2,1.468,0.022,"44,599","22,149","71,198","14,147","91,319"
1308,Hammond's Flycatcher,Empidonax hammondii,,NV,USA,"12,000","6,100","20,000","bbs,rng",0.1%,0.1%,"11,000","7,700","17,000",0.021,30,0,"286,367",100,2,1.468,0.022,"11,846","7,744","16,538","6,070","19,526"
1309,Gray Flycatcher,Empidonax wrightii,,NV,USA,"1,000,000","300,000","2,000,000","bbs,rng",35.1%,35.1%,"940,000","490,000","1,700,000",3.267,30,13,"286,367",125,2,1.289,0.012,"1,017,741","485,794","1,661,570","296,334","2,006,281"
1309,Gray Flycatcher,Empidonax wrightii,,OR,USA,"630,000","340,000","990,000",bbs,21.6%,21.6%,"610,000","420,000","860,000",2.299,99,29,"250,255",125,2,1.289,0.012,"625,919","424,655","858,825","336,523","990,566"
1309,Gray Flycatcher,Empidonax wrightii,,NM,USA,"360,000","170,000","610,000",bbs,12.5%,12.5%,"350,000","230,000","510,000",1.056,64,28,"315,028",125,2,1.289,0.012,"361,810","227,553","510,737","171,545","613,526"
1309,Gray Flycatcher,Empidonax wrightii,,CA,USA,"330,000","170,000","530,000",bbs,11.5%,11.5%,"330,000","220,000","460,000",0.750,191,25,"410,207",125,2,1.289,0.012,"334,541","220,047","464,106","173,885","528,892"
1309,Gray Flycatcher,Empidonax wrightii,,AZ,USA,"170,000","60,000","300,000","bbs,rng",5.8%,5.8%,"160,000","93,000","260,000",0.526,64,13,"295,359",125,2,1.289,0.012,"168,901","92,897","256,608","59,937","300,466"
1309,Gray Flycatcher,Empidonax wrightii,,UT,USA,"160,000","87,000","260,000","bbs,rng",5.6%,5.6%,"160,000","110,000","220,000",0.690,91,35,"214,866",125,2,1.289,0.012,"161,143","107,407","220,293","86,769","261,102"
1309,Gray Flycatcher,Empidonax wrightii,,CO,USA,"120,000","55,000","220,000",bbs,4.3%,4.3%,"120,000","74,000","180,000",0.426,133,23,"269,493",125,2,1.289,0.012,"124,775","73,690","183,557","54,665","224,392"
1309,Gray Flycatcher,Empidonax wrightii,,ID,USA,"63,000","2,600","150,000","bbs,rng",2.2%,2.2%,"59,000","13,000","120,000",0.270,52,5,"215,495",125,2,1.289,0.012,"63,282","12,576","117,258","2,586","154,612"
1309,Gray Flycatcher,Empidonax wrightii,,BC,CAN,"16,000",0,"52,000",bbs,0.6%,0.6%,"14,000",360,"36,000",0.016,115,3,"950,399",125,2,1.289,0.012,"16,104",359,"36,487",0,"52,148"
1309,Gray Flycatcher,Empidonax wrightii,,WA,USA,"15,000","2,100","34,000",bbs,0.5%,0.5%,"14,000","4,400","26,000",0.076,85,7,"176,218",125,2,1.289,0.012,"14,621","4,435","25,991","2,132","33,870"
1309,Gray Flycatcher,Empidonax wrightii,,WY,USA,"8,300",0,"23,000","bbs,rng",0.3%,0.3%,"7,300",650,"16,000",0.030,102,3,"252,660",125,2,1.289,0.012,"8,311",654,"16,409",0,"23,131"
1309,Gray Flycatcher,Empidonax wrightii,,TX,USA,420,0,"2,000",bbs,0.0%,0.0%,290,0,"1,300",0.001,204,1,"687,020",125,2,1.289,0.012,420,0,"1,260",0,"1,956"
1310,Dusky Flycatcher,Empidonax oberholseri,,BC,CAN,"4,000,000","2,700,000","5,700,000",bbs,45.9%,46.0%,"4,000,000","3,100,000","5,100,000",4.338,115,77,"950,399",125,2,1.164,0.011,"4,048,639","3,062,675","5,091,798","2,692,457","5,740,702"
1310,Dusky Flycatcher,Empidonax oberholseri,,OR,USA,"1,300,000","830,000","2,000,000",bbs,15.1%,15.2%,"1,300,000","970,000","1,700,000",5.430,99,48,"250,255",125,2,1.164,0.011,"1,334,497","968,883","1,722,665","828,180","1,990,300"
1310,Dusky Flycatcher,Empidonax oberholseri,,CA,USA,"630,000","410,000","880,000",bbs,7.1%,7.1%,"620,000","480,000","780,000",1.560,191,66,"410,207",125,2,1.164,0.011,"628,501","481,970","777,315","411,260","878,101"
1310,Dusky Flycatcher,Empidonax oberholseri,,MT,USA,"600,000","280,000","1,000,000",bbs,6.8%,6.8%,"580,000","370,000","850,000",1.602,80,34,"379,290",125,2,1.164,0.011,"596,660","368,547","846,784","282,324","1,014,088"
1310,Dusky Flycatcher,Empidonax oberholseri,,CO,USA,"600,000","360,000","970,000",bbs,6.8%,6.8%,"570,000","420,000","790,000",2.251,133,65,"269,493",125,2,1.164,0.011,"595,845","419,897","794,991","355,092","968,062"
1310,Dusky Flycatcher,Empidonax oberholseri,,ID,USA,"490,000","290,000","750,000","bbs,rng",5.5%,5.5%,"480,000","340,000","650,000",2.303,52,34,"215,495",125,2,1.164,0.011,"487,464","336,286","646,312","285,203","747,568"
1310,Dusky Flycatcher,Empidonax oberholseri,,WA,USA,"300,000","140,000","550,000",bbs,3.4%,3.4%,"280,000","180,000","440,000",1.727,85,26,"176,218",125,2,1.164,0.011,"298,967","179,686","440,909","136,247","552,493"
1310,Dusky Flycatcher,Empidonax oberholseri,,WY,USA,"220,000","93,000","370,000","bbs,rng",2.4%,2.4%,"210,000","130,000","310,000",0.867,102,26,"252,660",125,2,1.164,0.011,"215,147","126,702","310,893","92,621","374,919"
1310,Dusky Flycatcher,Empidonax oberholseri,,SD,USA,"210,000","80,000","400,000","bbs,rng",2.4%,2.4%,"200,000","110,000","320,000",1.067,53,10,"199,165",125,2,1.164,0.011,"208,759","112,340","320,680","80,176","404,604"
1310,Dusky Flycatcher,Empidonax oberholseri,,UT,USA,"170,000","91,000","280,000","bbs,rng",1.9%,1.9%,"160,000","110,000","230,000",0.795,91,33,"214,866",125,2,1.164,0.011,"167,728","110,113","230,215","91,046","279,331"
1310,Dusky Flycatcher,Empidonax oberholseri,,NM,USA,"58,000","17,000","120,000",bbs,0.7%,0.7%,"55,000","27,000","95,000",0.188,64,12,"315,028",125,2,1.164,0.011,"58,219","26,869","94,556","16,919","120,199"
1310,Dusky Flycatcher,Empidonax oberholseri,,YT,CAN,"55,000",0,"150,000","bbs,rng",0.6%,0.6%,"50,000","6,100","110,000",0.119,35,3,"470,409",125,2,1.164,0.011,"54,867","6,053","105,799",0,"145,177"
1310,Dusky Flycatcher,Empidonax oberholseri,,AB,CAN,"45,000","15,000","88,000","bbs,rng",0.5%,0.5%,"43,000","23,000","69,000",0.069,143,12,"659,018",125,2,1.164,0.011,"44,872","22,849","69,351","15,258","88,043"
1310,Dusky Flycatcher,Empidonax oberholseri,,NV,USA,"33,000","8,200","72,000","bbs,rng",0.4%,0.4%,"30,000","14,000","54,000",0.116,30,5,"286,367",125,2,1.164,0.011,"32,645","13,799","54,231","8,224","72,032"
1310,Dusky Flycatcher,Empidonax oberholseri,,AZ,USA,"24,000",0,"69,000","bbs,rng",0.3%,0.3%,"22,000","1,900","51,000",0.084,64,3,"295,359",125,2,1.164,0.011,"24,399","1,904","51,013",0,"68,521"
1312,Pacific-slope Flycatcher,Empidonax difficilis,,BC,CAN,"3,100,000","1,600,000","4,400,000",bbs,32.4%,34.5%,"3,000,000","2,000,000","3,800,000",3.048,115,69,"950,399",125,2,1.152,0.012,"3,088,205","2,141,953","4,125,028","1,759,140","4,853,733"
1312,Pacific-slope Flycatcher,Empidonax difficilis,,AK,USA,"2,100,000","1,100,000","3,400,000","bbs,rng",22.0%,23.4%,"2,000,000","1,400,000","2,900,000",1.432,85,15,"1,505,160",125,2,1.152,0.012,"2,095,581","1,363,737","2,873,542","1,077,685","3,390,559"
1312,Pacific-slope Flycatcher,Empidonax difficilis,,WA,USA,"1,400,000","920,000","1,900,000",bbs,15.1%,16.1%,"1,400,000","1,000,000","1,700,000",7.911,85,54,"176,218",125,2,1.152,0.012,"1,441,380","1,115,290","1,788,283","974,301","1,992,546"
1312,Pacific-slope Flycatcher,Empidonax difficilis,,CA,USA,"1,200,000","780,000","1,800,000",bbs,12.7%,13.5%,"1,200,000","880,000","1,500,000",3.030,191,100,"410,207",125,2,1.152,0.012,"1,208,617","884,650","1,538,073","776,203","1,787,220"
1312,Pacific-slope Flycatcher,Empidonax difficilis,,OR,USA,"1,100,000","670,000","1,800,000",bbs,11.6%,12.4%,"1,100,000","790,000","1,500,000",4.526,99,52,"250,255",125,2,1.152,0.012,"1,109,059","798,959","1,460,801","679,464","1,773,835"
1312,Pacific-slope Flycatcher,Empidonax difficilis,,MT,USA,"11,000",0,"16,000",bbs,0.1%,0.1%,"7,000",0,"10,000",0.011,80,1,"379,290",125,2,1.152,0.012,"10,603",0,"26,719",0,"43,420"
1312,Pacific-slope Flycatcher,Empidonax difficilis,,ID,USA,"5,800",0,"7,300","bbs,rng",0.1%,0.1%,"4,400",0,"5,200",0.010,52,2,"215,495",125,2,1.152,0.012,"5,773",0,"13,833",0,"19,620"
1312,Pacific-slope Flycatcher,Empidonax difficilis,,AB,CAN,"1,800",0,"2,300","bbs,rng",0.0%,0.0%,"1,500",0,"1,600",0.001,143,2,"659,018",125,2,1.152,0.012,"1,826",0,"4,299",0,"6,021"
1313,Cordilleran Flycatcher,Empidonax occidentalis,,NM,USA,"540,000","210,000","1,000,000",bbs,15.2%,24.1%,"520,000","300,000","800,000",1.530,64,16,"315,028",125,2,1.331,0.013,"541,436","301,421","803,303","213,109","1,023,373"
1313,Cordilleran Flycatcher,Empidonax occidentalis,,AZ,USA,"490,000","87,000","1,400,000","bbs,rng",13.9%,22.0%,"440,000","130,000","930,000",1.488,64,14,"295,359",125,2,1.331,0.013,"493,538","127,179","929,059","86,570","1,355,896"
1313,Cordilleran Flycatcher,Empidonax occidentalis,,CO,USA,"440,000","270,000","660,000",bbs,12.3%,19.5%,"430,000","310,000","570,000",1.434,133,59,"269,493",125,2,1.331,0.013,"438,090","309,917","578,617","268,171","668,025"
1313,Cordilleran Flycatcher,Empidonax occidentalis,,ID,USA,"220,000","42,000","220,000","bbs,rng",6.1%,9.7%,"200,000","58,000","170,000",0.463,52,16,"215,495",125,2,1.331,0.013,"218,379","112,954","335,665","82,387","428,152"
1313,Cordilleran Flycatcher,Empidonax occidentalis,,SD,USA,"120,000","46,000","220,000","bbs,rng",3.4%,5.4%,"120,000","67,000","180,000",0.541,53,9,"199,165",125,2,1.331,0.013,"121,080","66,599","184,344","45,965","223,909"
1313,Cordilleran Flycatcher,Empidonax occidentalis,,OR,USA,"110,000","12,000","120,000",bbs,3.2%,5.1%,"110,000","23,000","97,000",0.207,99,9,"250,255",125,2,1.331,0.013,"113,459","45,657","188,098","22,611","240,429"
1313,Cordilleran Flycatcher,Empidonax occidentalis,,UT,USA,"75,000","18,000","180,000","bbs,rng",2.1%,3.3%,"68,000","26,000","130,000",0.308,91,20,"214,866",125,2,1.331,0.013,"74,595","25,612","132,735","17,762","183,238"
1313,Cordilleran Flycatcher,Empidonax occidentalis,,MT,USA,"54,000","7,000","48,000",bbs,1.5%,2.4%,"52,000","11,000","37,000",0.054,80,11,"379,290",125,2,1.331,0.013,"54,443","25,848","86,254","16,469","113,970"
1313,Cordilleran Flycatcher,Empidonax occidentalis,,WY,USA,"53,000","13,000","82,000","bbs,rng",1.5%,2.4%,"51,000","20,000","66,000",0.145,102,15,"252,660",125,2,1.331,0.013,"53,423","26,190","85,353","16,515","106,635"
1313,Cordilleran Flycatcher,Empidonax occidentalis,,BC,CAN,"53,000",0,"78,000",bbs,1.5%,2.4%,"45,000",0,"54,000",0.021,115,2,"950,399",125,2,1.331,0.013,"53,138",0,"128,049",0,"185,033"
1313,Cordilleran Flycatcher,Empidonax occidentalis,,NV,USA,"41,000",4,"97,000","bbs,rng",1.1%,1.8%,"32,000",24,"58,000",0.077,30,2,"286,367",125,2,1.331,0.013,"40,605",39,"94,245",7,"157,969"
1313,Cordilleran Flycatcher,Empidonax occidentalis,,WA,USA,"36,000",0,"55,000",bbs,1.0%,1.6%,"29,000",0,"37,000",0.077,85,2,"176,218",125,2,1.331,0.013,"36,141",0,"87,486",0,"130,582"
1313,Cordilleran Flycatcher,Empidonax occidentalis,,NE,USA,"4,500",490,"14,000","bbs,rng",0.1%,0.2%,"3,900",780,"9,700",0.020,46,1,"198,759",125,2,1.331,0.013,"4,485",783,"9,740",492,"13,518"
